request_id,traffic_type,arrival_time,duration,end_time,bandwidth_gbps,hypergiant_id,cdn_node_id,end_user_node_id,src_ip_node_id,dst_ip_node_id,src_optical_node_id,dst_optical_node_id,shortest_hops
h_dyn_832,H,92.134,10.467,102.601,15.432,hg_4,cdn_8,user_13,ip_11,ip_17,opt_11,opt_17,1
h_dyn_833,H,92.209,14.207,106.416,13.156,hg_2,cdn_4,user_15,ip_14,ip_8,opt_14,opt_8,1
h_dyn_834,H,92.284,9.527,101.811,9.190,hg_0,cdn_1,user_9,ip_4,ip_7,opt_4,opt_7,2
h_dyn_835,H,92.405,7.061,99.466,9.231,hg_0,cdn_0,user_16,ip_14,ip_29,opt_14,opt_29,2
h_dyn_836,H,92.420,5.376,97.796,5.826,hg_1,cdn_3,user_28,ip_29,ip_18,opt_29,opt_18,2
h_dyn_837,H,92.732,12.033,104.765,13.280,hg_4,cdn_8,user_9,ip_11,ip_7,opt_11,opt_7,1
h_dyn_838,H,92.752,7.441,100.193,13.981,hg_0,cdn_0,user_19,ip_14,ip_4,opt_14,opt_4,1
bg_dyn_373,BG,92.774,7.044,99.818,2.317,,,,,,opt_6,opt_14,1
bg_dyn_374,BG,92.971,6.765,99.737,16.470,,,,,,opt_20,opt_10,1
h_dyn_839,H,92.992,12.960,105.952,12.646,hg_4,cdn_8,user_16,ip_11,ip_29,opt_11,opt_29,2
h_dyn_840,H,93.098,7.461,100.559,9.975,hg_2,cdn_4,user_19,ip_14,ip_4,opt_14,opt_4,1
h_dyn_841,H,93.134,11.715,104.849,12.134,hg_3,cdn_7,user_9,ip_28,ip_7,opt_28,opt_7,1
h_dyn_842,H,93.228,11.862,105.091,13.261,hg_3,cdn_6,user_19,ip_13,ip_4,opt_13,opt_4,1
h_dyn_843,H,93.306,5.277,98.583,6.530,hg_4,cdn_9,user_5,ip_1,ip_11,opt_1,opt_11,1
h_dyn_844,H,93.472,6.473,99.945,8.081,hg_0,cdn_0,user_9,ip_14,ip_7,opt_14,opt_7,1
h_dyn_845,H,93.636,6.293,99.929,10.049,hg_1,cdn_2,user_1,ip_28,ip_7,opt_28,opt_7,1
h_dyn_846,H,93.642,6.094,99.736,7.849,hg_0,cdn_1,user_28,ip_4,ip_18,opt_4,opt_18,1
h_dyn_847,H,93.656,7.912,101.568,10.704,hg_1,cdn_3,user_20,ip_29,ip_27,opt_29,opt_27,1
h_dyn_848,H,93.660,6.477,100.137,7.797,hg_0,cdn_0,user_18,ip_14,ip_31,opt_14,opt_31,2
h_dyn_849,H,93.676,12.011,105.687,9.986,hg_1,cdn_3,user_3,ip_29,ip_6,opt_29,opt_6,1
bg_dyn_375,BG,93.861,5.139,99.001,13.898,,,,,,opt_10,opt_17,1
bg_dyn_376,BG,94.280,11.182,105.462,13.483,,,,,,opt_24,opt_3,2
h_dyn_850,H,94.460,12.078,106.537,11.607,hg_0,cdn_0,user_1,ip_14,ip_7,opt_14,opt_7,1
h_dyn_851,H,94.568,8.343,102.911,12.404,hg_2,cdn_4,user_19,ip_14,ip_4,opt_14,opt_4,1
bg_dyn_377,BG,94.713,5.623,100.337,14.089,,,,,,opt_19,opt_9,1
bg_dyn_378,BG,94.716,6.657,101.373,9.859,,,,,,opt_13,opt_12,1
h_dyn_852,H,94.756,6.773,101.530,7.102,hg_0,cdn_0,user_15,ip_14,ip_8,opt_14,opt_8,1
h_dyn_853,H,94.772,11.385,106.156,8.013,hg_4,cdn_8,user_1,ip_11,ip_7,opt_11,opt_7,1
h_dyn_854,H,94.893,8.955,103.848,8.323,hg_0,cdn_1,user_10,ip_4,ip_13,opt_4,opt_13,1
bg_dyn_379,BG,95.021,5.397,100.418,9.777,,,,,,opt_10,opt_11,1
h_dyn_855,H,95.233,13.471,108.704,11.929,hg_0,cdn_0,user_10,ip_14,ip_13,opt_14,opt_13,1
h_dyn_856,H,95.242,7.553,102.796,10.216,hg_2,cdn_5,user_10,ip_4,ip_13,opt_4,opt_13,1
h_dyn_857,H,95.325,11.865,107.190,10.251,hg_3,cdn_7,user_1,ip_28,ip_7,opt_28,opt_7,1
h_dyn_858,H,95.408,8.048,103.457,11.948,hg_1,cdn_2,user_27,ip_28,ip_23,opt_28,opt_23,3
h_dyn_859,H,95.446,8.546,103.992,10.377,hg_0,cdn_0,user_1,ip_14,ip_7,opt_14,opt_7,1
h_dyn_860,H,95.492,7.321,102.812,12.023,hg_2,cdn_4,user_11,ip_14,ip_23,opt_14,opt_23,2
h_dyn_861,H,95.707,9.125,104.832,10.480,hg_2,cdn_4,user_15,ip_14,ip_8,opt_14,opt_8,1
h_dyn_862,H,95.746,5.536,101.282,6.770,hg_2,cdn_4,user_15,ip_14,ip_8,opt_14,opt_8,1
h_dyn_863,H,95.777,7.527,103.304,10.960,hg_2,cdn_5,user_20,ip_4,ip_27,opt_4,opt_27,1
h_dyn_864,H,95.792,5.841,101.633,8.918,hg_1,cdn_3,user_8,ip_29,ip_6,opt_29,opt_6,1
h_dyn_865,H,95.833,14.281,110.114,12.280,hg_4,cdn_9,user_21,ip_1,ip_21,opt_1,opt_21,1
bg_dyn_380,BG,95.837,13.174,109.010,8.379,,,,,,opt_30,opt_8,2
bg_dyn_381,BG,95.882,5.906,101.789,10.604,,,,,,opt_12,opt_7,2
h_dyn_866,H,95.895,5.345,101.241,8.644,hg_0,cdn_1,user_20,ip_4,ip_27,opt_4,opt_27,1
bg_dyn_382,BG,95.966,6.690,102.656,14.323,,,,,,opt_25,opt_29,1
h_dyn_867,H,96.122,10.746,106.869,10.711,hg_3,cdn_6,user_20,ip_13,ip_27,opt_13,opt_27,1
h_dyn_868,H,96.175,5.597,101.772,11.289,hg_0,cdn_0,user_15,ip_14,ip_8,opt_14,opt_8,1
h_dyn_869,H,96.199,8.837,105.036,12.396,hg_4,cdn_8,user_1,ip_11,ip_7,opt_11,opt_7,1
h_dyn_870,H,96.222,7.157,103.379,12.164,hg_4,cdn_9,user_28,ip_1,ip_18,opt_1,opt_18,2
h_dyn_871,H,96.240,10.919,107.159,9.075,hg_0,cdn_0,user_9,ip_14,ip_7,opt_14,opt_7,1
bg_dyn_383,BG,96.423,10.663,107.086,9.768,,,,,,opt_18,opt_13,1
h_dyn_872,H,96.777,10.008,106.784,12.609,hg_3,cdn_7,user_10,ip_28,ip_13,opt_28,opt_13,3
h_dyn_873,H,96.786,13.062,109.848,15.002,hg_4,cdn_8,user_13,ip_11,ip_17,opt_11,opt_17,1
bg_dyn_384,BG,96.837,6.329,103.167,11.124,,,,,,opt_26,opt_12,1
bg_dyn_385,BG,96.924,7.387,104.311,9.726,,,,,,opt_24,opt_21,1
h_dyn_874,H,96.969,9.610,106.579,12.808,hg_0,cdn_0,user_26,ip_14,ip_4,opt_14,opt_4,1
h_dyn_875,H,97.255,13.506,110.761,8.089,hg_2,cdn_4,user_1,ip_14,ip_7,opt_14,opt_7,1
h_dyn_876,H,97.444,6.720,104.164,9.791,hg_3,cdn_6,user_27,ip_13,ip_23,opt_13,opt_23,2
bg_dyn_386,BG,97.474,13.340,110.814,6.540,,,,,,opt_10,opt_20,1
h_dyn_877,H,97.571,11.971,109.542,11.084,hg_0,cdn_1,user_11,ip_4,ip_23,opt_4,opt_23,1
h_dyn_878,H,97.684,10.562,108.246,12.917,hg_0,cdn_1,user_28,ip_4,ip_18,opt_4,opt_18,1
h_dyn_879,H,97.742,8.980,106.722,11.012,hg_4,cdn_8,user_10,ip_11,ip_13,opt_11,opt_13,2
bg_dyn_387,BG,97.764,8.759,106.523,8.335,,,,,,opt_16,opt_13,1
h_dyn_880,H,97.824,13.861,111.685,8.572,hg_0,cdn_1,user_16,ip_4,ip_29,opt_4,opt_29,2
bg_dyn_388,BG,97.911,8.016,105.927,12.417,,,,,,opt_8,opt_18,1
bg_dyn_389,BG,98.068,7.684,105.752,11.118,,,,,,opt_20,opt_7,1
h_dyn_881,H,98.427,10.506,108.932,13.408,hg_3,cdn_6,user_18,ip_13,ip_31,opt_13,opt_31,2
h_dyn_882,H,98.619,5.817,104.436,3.179,hg_0,cdn_1,user_21,ip_4,ip_21,opt_4,opt_21,2
h_dyn_883,H,98.650,7.181,105.831,11.281,hg_3,cdn_6,user_16,ip_13,ip_29,opt_13,opt_29,2
h_dyn_884,H,98.660,12.272,110.932,14.944,hg_1,cdn_3,user_21,ip_29,ip_21,opt_29,opt_21,2
h_dyn_885,H,98.730,7.942,106.672,11.829,hg_0,cdn_0,user_9,ip_14,ip_7,opt_14,opt_7,1
h_dyn_886,H,98.750,9.016,107.767,15.303,hg_1,cdn_2,user_5,ip_28,ip_11,opt_28,opt_11,1
h_dyn_887,H,98.752,7.606,106.358,5.299,hg_2,cdn_4,user_28,ip_14,ip_18,opt_14,opt_18,1
h_dyn_888,H,98.796,12.130,110.926,8.192,hg_1,cdn_3,user_18,ip_29,ip_31,opt_29,opt_31,1
h_dyn_889,H,98.870,7.221,106.091,6.848,hg_2,cdn_5,user_3,ip_4,ip_6,opt_4,opt_6,2
h_dyn_890,H,98.926,7.944,106.869,11.764,hg_4,cdn_9,user_24,ip_1,ip_6,opt_1,opt_6,1
h_dyn_891,H,99.164,8.350,107.513,8.879,hg_2,cdn_5,user_16,ip_4,ip_29,opt_4,opt_29,2
h_dyn_892,H,99.228,8.913,108.141,8.701,hg_0,cdn_0,user_5,ip_14,ip_11,opt_14,opt_11,2
bg_dyn_390,BG,99.250,10.218,109.468,11.890,,,,,,opt_12,opt_19,1
h_dyn_893,H,99.356,8.989,108.344,11.607,hg_4,cdn_9,user_29,ip_1,ip_29,opt_1,opt_29,2
h_dyn_894,H,99.421,10.319,109.741,7.484,hg_0,cdn_0,user_18,ip_14,ip_31,opt_14,opt_31,2
h_dyn_895,H,99.426,8.675,108.101,11.010,hg_0,cdn_0,user_3,ip_14,ip_6,opt_14,opt_6,1
h_dyn_896,H,99.466,13.973,113.439,14.782,hg_0,cdn_1,user_28,ip_4,ip_18,opt_4,opt_18,1
h_dyn_897,H,99.510,5.021,104.531,7.528,hg_0,cdn_0,user_9,ip_14,ip_7,opt_14,opt_7,1
h_dyn_898,H,99.533,6.836,106.369,8.446,hg_2,cdn_5,user_27,ip_4,ip_23,opt_4,opt_23,1
h_dyn_899,H,99.582,12.450,112.033,4.735,hg_0,cdn_0,user_10,ip_14,ip_13,opt_14,opt_13,1
bg_dyn_391,BG,99.629,6.437,106.067,7.148,,,,,,opt_13,opt_18,1
bg_dyn_392,BG,99.817,10.382,110.199,10.277,,,,,,opt_7,opt_27,1
h_dyn_900,H,99.832,9.997,109.829,11.258,hg_3,cdn_6,user_27,ip_13,ip_23,opt_13,opt_23,2
h_dyn_901,H,99.864,13.684,113.548,8.988,hg_4,cdn_8,user_9,ip_11,ip_7,opt_11,opt_7,1
